platform,title,url,budget_min,budget_max,budget_currency,budget_type,skills,category,posted_date,full_description,description_snippet,seller_level
Fiverr.com,مدربون مستقلون لمشروع تدريبي,https://www.fiverr.com/search/gigs?query=%D9%85%D8%AF%D8%B1%D8%A8%D9%88%D9%86+%D9%85%D8%B3%D8%AA%D9%82%D9%84%D9%88%D9%86+%D9%84%D9%85%D8%B4%D8%B1%D9%88%D8%B9+%D8%AA%D8%AF%D8%B1%D9%8A%D8%A8%D9%8A,,,USD,unknown,Freelance Services,,2026-05-06 12:39:15,نعمل على مشروع تدريبي متمحور على العديد من المناهج والمهارات ونريد ان يكون التواصل بيننا وبين المدرب بشكل اسهل.,,Level 2 Seller
Fiverr.com,تنضيف بيانات مع عمل لوحة عرض بيانات بسيطة للموظفين,https://www.fiverr.com/search/gigs?query=%D8%AA%D9%86%D8%B6%D9%8A%D9%81+%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA+%D9%85%D8%B9+%D8%B9%D9%85%D9%84+%D9%84%D9%88%D8%AD%D8%A9+%D8%B9%D8%B1%D8%B6+%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA+%D8%A8%D8%B3%D9%8A%D8%B7%D8%A9+%D9%84%D9%84%D9%85%D9%88%D8%B8%D9%81%D9%8A%D9%86,,,USD,unknown,Data Analysis,,2026-05-06 12:27:31,عندي ملف محتاج يتعمل تنضيف وترتيب وعرض في شكل لوحة بيانات بسيطه وواضحه,,Top Rated Seller
Fiverr.com,تصميم وتوزيع إضاءة,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%88%D8%AA%D9%88%D8%B2%D9%8A%D8%B9+%D8%A5%D8%B6%D8%A7%D8%A1%D8%A9,,,USD,unknown,Graphic Design,,2026-05-06 12:25:17,عندي شقه غرفتين وصاله,,Top Rated Seller
Fiverr.com,تصميم مخطط هندسي 2D وملف 3D CAD لمنتج منظم خشبي للتصنيع,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%85%D8%AE%D8%B7%D8%B7+%D9%87%D9%86%D8%AF%D8%B3%D9%8A+2D+%D9%88%D9%85%D9%84%D9%81+3D+CAD+%D9%84%D9%85%D9%86%D8%AA%D8%AC+%D9%85%D9%86%D8%B8%D9%85+%D8%AE%D8%B4%D8%A8%D9%8A+%D9%84%D9%84%D8%AA%D8%B5%D9%86%D9%8A%D8%B9,,,USD,unknown,Graphic Design,,2026-05-06 12:23:22,مرحباً،,,New Seller
Fiverr.com,تسويق رقمي لمنتجات رقمية,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B3%D9%88%D9%8A%D9%82+%D8%B1%D9%82%D9%85%D9%8A+%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA+%D8%B1%D9%82%D9%85%D9%8A%D8%A9,,,USD,unknown,Digital Marketing,,2026-05-06 11:53:21,أبحث عن مسوق رقمي محترف لديه خبرة في الترويج للمنتجات الرقمية (Digital Products)، وتحديداً الكتب الإلكترونية,,Top Rated Seller
Fiverr.com,مترجم محترف عربي – إنجليزي – فرنسي لترجمة مواقع إلكترونية,https://www.fiverr.com/search/gigs?query=%D9%85%D8%AA%D8%B1%D8%AC%D9%85+%D9%85%D8%AD%D8%AA%D8%B1%D9%81+%D8%B9%D8%B1%D8%A8%D9%8A+%E2%80%93+%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A+%E2%80%93+%D9%81%D8%B1%D9%86%D8%B3%D9%8A+%D9%84%D8%AA%D8%B1%D8%AC%D9%85%D8%A9+%D9%85%D9%88%D8%A7%D9%82%D8%B9+%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9,,,USD,unknown,Translation,,2026-05-06 11:51:00,نبحث عن مترجم أو مترجمة محترف(ة) متمكن(ة) من اللغتين الإنجليزية والفرنسية لترجمة عدة مواقع إلكترونية من اللغة العربية إلى اللغتين، مع الحفاظ على الدقة والمعنى والأسلوب الاحترافي للنصوص.,,Level 1 Seller
Fiverr.com,شرح مقرر نظم المعلومات المحاسبية,https://www.fiverr.com/search/gigs?query=%D8%B4%D8%B1%D8%AD+%D9%85%D9%82%D8%B1%D8%B1+%D9%86%D8%B8%D9%85+%D8%A7%D9%84%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA+%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D8%B3%D8%A8%D9%8A%D8%A9,,,USD,unknown,Freelance Services,,2026-05-06 11:49:39,بسم الله الرحمن الرحيم,,Top Rated Seller
Fiverr.com,أخصائي إعلانات ممولة عبر تيك توك وسناب,https://www.fiverr.com/search/gigs?query=%D8%A3%D8%AE%D8%B5%D8%A7%D8%A6%D9%8A+%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA+%D9%85%D9%85%D9%88%D9%84%D8%A9+%D8%B9%D8%A8%D8%B1+%D8%AA%D9%8A%D9%83+%D8%AA%D9%88%D9%83+%D9%88%D8%B3%D9%86%D8%A7%D8%A8,,,USD,unknown,Project Management | Web Development,,2026-05-06 11:43:41,إدارة وتنفيذ حملات إعلانية ممولة عبر TikTok وسناب شات بهدف زيادة عدد زيارات الموقع الإلكتروني وتحويل هذه الزيارات إلى مبيعات فعلية، مع التركيز على تحسين مسار العميل (Customer Journey) من مشاهدة الإعلان إلى إتمام الشراء.,,Top Rated Seller
Fiverr.com,تطوير أداة لأتمتة فحص واجهة المستخدم (UI Testing Automation) لعدة حسابات رقمية,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B7%D9%88%D9%8A%D8%B1+%D8%A3%D8%AF%D8%A7%D8%A9+%D9%84%D8%A3%D8%AA%D9%85%D8%AA%D8%A9+%D9%81%D8%AD%D8%B5+%D9%88%D8%A7%D8%AC%D9%87%D8%A9+%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AE%D8%AF%D9%85+%28UI+Testing+Automation%29+%D9%84%D8%B9%D8%AF%D8%A9+%D8%AD%D8%B3%D8%A7%D8%A8%D8%A7%D8%AA+%D8%B1%D9%82%D9%85%D9%8A%D8%A9,,,USD,unknown,Accounting | Automation | Python | Web Development,,2026-05-06 11:35:33,أبحث عن خبير في أتمتة المتصفحات باستخدام Python & Selenium لتطوير أداة داخلية تهدف إلى محاكاة رحلة المستخدم (User Journey) عبر عدة ملفات تعريف (Profiles).,,Level 1 Seller
Fiverr.com,مستقل خبرة في السوق السعودي,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B3%D8%AA%D9%82%D9%84+%D8%AE%D8%A8%D8%B1%D8%A9+%D9%81%D9%8A+%D8%A7%D9%84%D8%B3%D9%88%D9%82+%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A,,,USD,unknown,Freelance Services,,2026-05-06 11:20:11,احتاج ذو خبرة في السوق السعودي,,Level 1 Seller
Fiverr.com,مصمم محترف جدًا (إبداعي) لتصميم 3 ملفات PDF,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B5%D9%85%D9%85+%D9%85%D8%AD%D8%AA%D8%B1%D9%81+%D8%AC%D8%AF%D9%8B%D8%A7+%28%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A%29+%D9%84%D8%AA%D8%B5%D9%85%D9%8A%D9%85+3+%D9%85%D9%84%D9%81%D8%A7%D8%AA+PDF,,,USD,unknown,Artificial Intelligence | Brand Identity | Graphic Design,,2026-05-06 11:12:02,نبحث عن مصمم مبدع وفنان متميز لديه حس إبداعي عالٍ، لتنفيذ مشروع تصميم 3 ملفات PDF احترافية خاصة بخطط فرق تطوعية تابعة لإحدى الجمعيات التصميم يكون بهوية سعودية + صور الاشخاص شباب من 13 إلى 20 حقيقين سعودين وليس ذكاء اصطناعي اما غير الأشخاص لا بأس ذكاء اصطناعي أو غيره .,,Top Rated Seller
Fiverr.com,تصميم واجهة لعمارة سكنية,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%88%D8%A7%D8%AC%D9%87%D8%A9+%D9%84%D8%B9%D9%85%D8%A7%D8%B1%D8%A9+%D8%B3%D9%83%D9%86%D9%8A%D8%A9,,,USD,unknown,Graphic Design,,2026-05-06 11:08:24,المطلوب تصميم 3d لواجهة عمارة سكنية طبقا للواجهات المحلية في منطقة الرياض,,New Seller
Fiverr.com,خبير SEO لمنصة عقارية,https://www.fiverr.com/search/gigs?query=%D8%AE%D8%A8%D9%8A%D8%B1+SEO+%D9%84%D9%85%D9%86%D8%B5%D8%A9+%D8%B9%D9%82%D8%A7%D8%B1%D9%8A%D8%A9,,,USD,unknown,Seo | Web Development,,2026-05-06 11:06:54,نحن منصة عقارية جديدة في قطر ونبحث عن خبير SEO يتولى شغل السيو كامل للموقع.,,Top Rated Seller
Fiverr.com,تصميم Package لمسطرة خشبية,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+Package+%D9%84%D9%85%D8%B3%D8%B7%D8%B1%D8%A9+%D8%AE%D8%B4%D8%A8%D9%8A%D8%A9,,,USD,unknown,Graphic Design,,2026-05-06 10:50:21,المطلوب : اريد تصميم لعلبة مسطرة خشبية,,Top Rated Seller
Fiverr.com,سكريبت Python لجلب أسعار المنافسين يومياً وتصديرها Excel,https://www.fiverr.com/search/gigs?query=%D8%B3%D9%83%D8%B1%D9%8A%D8%A8%D8%AA+Python+%D9%84%D8%AC%D9%84%D8%A8+%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1+%D8%A7%D9%84%D9%85%D9%86%D8%A7%D9%81%D8%B3%D9%8A%D9%86+%D9%8A%D9%88%D9%85%D9%8A%D8%A7%D9%8B+%D9%88%D8%AA%D8%B5%D8%AF%D9%8A%D8%B1%D9%87%D8%A7+Excel,,,USD,unknown,Excel | Python,,2026-05-06 10:46:18,محتاج Developer يبني سكريبت Python يعمل يومياً الصبح ويجيب,,Level 1 Seller
Fiverr.com,نشر مقالات في مواقع,https://www.fiverr.com/search/gigs?query=%D9%86%D8%B4%D8%B1+%D9%85%D9%82%D8%A7%D9%84%D8%A7%D8%AA+%D9%81%D9%8A+%D9%85%D9%88%D8%A7%D9%82%D8%B9,,,USD,unknown,Freelance Services,,2026-05-06 10:40:37,المطلوب نشر فقط,,Top Rated Seller
Fiverr.com,تصميم بوستات وكاروسيل بطريقة إبداعية وعملية,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D8%A8%D9%88%D8%B3%D8%AA%D8%A7%D8%AA+%D9%88%D9%83%D8%A7%D8%B1%D9%88%D8%B3%D9%8A%D9%84+%D8%A8%D8%B7%D8%B1%D9%8A%D9%82%D8%A9+%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A%D8%A9+%D9%88%D8%B9%D9%85%D9%84%D9%8A%D8%A9,,,USD,unknown,Graphic Design,,2026-05-06 10:38:34,أنا يوسف من سلطنة عُمان، لدي أكاديمية تعليمية ونقوم بتدريس عدد كبير من الطلاب مادة اللغة الإنجليزية.,,Top Rated Seller
Fiverr.com,مصمم مونتاح عقاري,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B5%D9%85%D9%85+%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AD+%D8%B9%D9%82%D8%A7%D8%B1%D9%8A,,,USD,unknown,Video Editing,,2026-05-06 10:35:46,نحتاح مصمم مونتاج عقاري يصمم لنا فديوهات احترافيه لمواقع بيع عقارات اما فلل او اراضي خام,,Level 1 Seller
Fiverr.com,تصميم صفحة هبوط,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D8%B5%D9%81%D8%AD%D8%A9+%D9%87%D8%A8%D9%88%D8%B7,,,USD,unknown,Graphic Design,,2026-05-06 10:33:08,تصميم صفحة landing page لخدمات محاماه .. المحتوى موجود . والدومين جاهز ..,,Top Rated Seller
Fiverr.com,متخصص GoHighLevel لبناء Automations وFunnels لأكاديمية تعليمية,https://www.fiverr.com/search/gigs?query=%D9%85%D8%AA%D8%AE%D8%B5%D8%B5+GoHighLevel+%D9%84%D8%A8%D9%86%D8%A7%D8%A1+Automations+%D9%88Funnels+%D9%84%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9+%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9,,,USD,unknown,Freelance Services,,2026-05-06 10:31:05,**تفاصيل المشروع:**,,Level 2 Seller
Fiverr.com,تحليل فرص تصنيع 30 منتج دوائي في القطاع الخاص العراقي,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%AD%D9%84%D9%8A%D9%84+%D9%81%D8%B1%D8%B5+%D8%AA%D8%B5%D9%86%D9%8A%D8%B9+30+%D9%85%D9%86%D8%AA%D8%AC+%D8%AF%D9%88%D8%A7%D8%A6%D9%8A+%D9%81%D9%8A+%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B9+%D8%A7%D9%84%D8%AE%D8%A7%D8%B5+%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A,,,USD,unknown,Data Analysis,,2026-05-06 10:09:58,**تفاصيل المشروع:**,,Level 2 Seller
Fiverr.com,تصوير فيديو مع مونتاج احترافي لقناة باليوتيوب,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%88%D9%8A%D8%B1+%D9%81%D9%8A%D8%AF%D9%8A%D9%88+%D9%85%D8%B9+%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC+%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A+%D9%84%D9%82%D9%86%D8%A7%D8%A9+%D8%A8%D8%A7%D9%84%D9%8A%D9%88%D8%AA%D9%8A%D9%88%D8%A8,,,USD,unknown,Video Editing,,2026-05-06 10:03:48,نحتاج مصور فيديو لقناه أطفال في يوتيوب  مع مودل سعودية او تتحدث اللهجه السعودية مع مونتاج للفديو,,Top Rated Seller
Fiverr.com,تصميم إعلان دعائي احترافي بمساعدة Ai,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D8%A5%D8%B9%D9%84%D8%A7%D9%86+%D8%AF%D8%B9%D8%A7%D8%A6%D9%8A+%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A+%D8%A8%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9+Ai,,,USD,unknown,Ai | Graphic Design | Video Editing | Virtual Assistant,,2026-05-06 09:51:33,فيديو تشغيل إعلان دعائي على انستا و فيسبوك,,New Seller
Fiverr.com,متخصص Google Maps  لإدارة وتحسين الظهور,https://www.fiverr.com/search/gigs?query=%D9%85%D8%AA%D8%AE%D8%B5%D8%B5+Google+Maps++%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9+%D9%88%D8%AA%D8%AD%D8%B3%D9%8A%D9%86+%D8%A7%D9%84%D8%B8%D9%87%D9%88%D8%B1,,,USD,unknown,Project Management,,2026-05-06 09:47:47,نبحث عن متخصص محترف في تحسين الظهور على Google Maps (Google Business Profile) لإدارة وتحسين أداء  فروع نشاط  مغاسل سيارات داخل في السعودية .,,Level 2 Seller
Fiverr.com,تصميم متجر إلكتروني,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%85%D8%AA%D8%AC%D8%B1+%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A,,,USD,unknown,Graphic Design,,2026-05-06 09:46:45,أبحث عن مصمم محترف لتصميم متجر إلكتروني متخصص في العطور، التصميم بسيط ولكن غير سهل.,,New Seller
Fiverr.com,تصميم وتطوير Dashboard لإدارة عيادات طبية,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%88%D8%AA%D8%B7%D9%88%D9%8A%D8%B1+Dashboard+%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9+%D8%B9%D9%8A%D8%A7%D8%AF%D8%A7%D8%AA+%D8%B7%D8%A8%D9%8A%D8%A9,,,USD,unknown,Graphic Design | Project Management | Web Development,,2026-05-06 09:44:04,أحتاج إلى مطور لتصميم وتنفيذ Dashboard لإدارة عيادات طبية، بحيث يشمل النظام:,,Top Rated Seller
Fiverr.com,عمل أسماء تصميم 3D للطابعة,https://www.fiverr.com/search/gigs?query=%D8%B9%D9%85%D9%84+%D8%A3%D8%B3%D9%85%D8%A7%D8%A1+%D8%AA%D8%B5%D9%85%D9%8A%D9%85+3D+%D9%84%D9%84%D8%B7%D8%A7%D8%A8%D8%B9%D8%A9,,,USD,unknown,Graphic Design,,2026-05-06 09:41:55,عمل أسماء 3d,,New Seller
Fiverr.com,إعداد خطة تطوير أعمال لزيادة الانتشار السوقي,https://www.fiverr.com/search/gigs?query=%D8%A5%D8%B9%D8%AF%D8%A7%D8%AF+%D8%AE%D8%B7%D8%A9+%D8%AA%D8%B7%D9%88%D9%8A%D8%B1+%D8%A3%D8%B9%D9%85%D8%A7%D9%84+%D9%84%D8%B2%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1+%D8%A7%D9%84%D8%B3%D9%88%D9%82%D9%8A,,,USD,unknown,Virtual Assistant | Web Development,,2026-05-06 09:39:51,"أبحث عن خبير في تطوير الأعمال لمساعدتي في وضع خطة استراتيجية لنمو مشروع قائم يعمل بنظام ""الفرق عن بُعد"". الهدف هو تحسين آليات العمل الحالية والبحث عن فرص جديدة للتوسع في السوق.",,Top Rated Seller
Fiverr.com,تصميم منصة تعليمية,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%85%D9%86%D8%B5%D8%A9+%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9,,,USD,unknown,Graphic Design | Mobile App,,2026-05-06 09:37:53,مطلوب مصمم مواقع وتطبيقات لتصميم منصة تعليمية web app و phone app شرط يكون عنده سابقة اعمال قوية او لديه مشروعات سابقة ضع ميزانيتك في العرض,,New Seller
Fiverr.com,مصمم جرافيك محترف,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B5%D9%85%D9%85+%D8%AC%D8%B1%D8%A7%D9%81%D9%8A%D9%83+%D9%85%D8%AD%D8%AA%D8%B1%D9%81,,,USD,unknown,Freelance Services,,2026-05-06 09:36:49,احتاج مصمم جرافيك محترف، يشتغل على برامج الادوبي.,,Level 1 Seller
Fiverr.com,مخططات تفصيلية تنفيذية لمشروع سكني,https://www.fiverr.com/search/gigs?query=%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA+%D8%AA%D9%81%D8%B5%D9%8A%D9%84%D9%8A%D8%A9+%D8%AA%D9%86%D9%81%D9%8A%D8%B0%D9%8A%D8%A9+%D9%84%D9%85%D8%B4%D8%B1%D9%88%D8%B9+%D8%B3%D9%83%D9%86%D9%8A,,,USD,unknown,Freelance Services,,2026-05-06 09:24:36,محتاج أعمل مخططات تننفيذية معمارية و انشائية لمشروع سكني عبارة عن 42 فيلا متطابقة ومبنيين تجاري سكني متطابقين,,Level 1 Seller
Fiverr.com,إعادة تصميم موقع إلكتروني وتحسين تجربة الطلبات,https://www.fiverr.com/search/gigs?query=%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9+%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%85%D9%88%D9%82%D8%B9+%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A+%D9%88%D8%AA%D8%AD%D8%B3%D9%8A%D9%86+%D8%AA%D8%AC%D8%B1%D8%A8%D8%A9+%D8%A7%D9%84%D8%B7%D9%84%D8%A8%D8%A7%D8%AA,,,USD,unknown,Graphic Design | Web Development,,2026-05-06 09:07:33,نحن شركة في السعودية متخصصة في تفصيل أغطية حماية  الأثاث (حسب المقاس).,,New Seller
Fiverr.com,متجر إلكتروني كامل,https://www.fiverr.com/search/gigs?query=%D9%85%D8%AA%D8%AC%D8%B1+%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A+%D9%83%D8%A7%D9%85%D9%84,,,USD,unknown,Freelance Services,,2026-05-06 08:58:26,احتاج مستقلّ بخبره عندي متجر حقيقي يحتوي الاف المنتجات، اريد ان اعمله متجر الكتروني بالكامل مع العلم ان الشخص المطلوب سيعمل ع تنزيل المتجات الجديدة كل فتره واحتاج ان ترسل عينات للعمل,,New Seller
Fiverr.com,مصمم موشن جرافيك / إنفوجرافيك احترافي,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B5%D9%85%D9%85+%D9%85%D9%88%D8%B4%D9%86+%D8%AC%D8%B1%D8%A7%D9%81%D9%8A%D9%83+%2F+%D8%A5%D9%86%D9%81%D9%88%D8%AC%D8%B1%D8%A7%D9%81%D9%8A%D9%83+%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A,,,USD,unknown,Video Editing,,2026-05-06 08:50:19,نبحث عن مستقل محترف لإنتاج فيديو إنفو جرافيك / موشن جرافيك احترافي لمدة إجمالية تقارب 30 دقيقة، يتم تقسيمه إلى حلقات قصيرة، مدة كل حلقة تقريبًا دقيقتان أو أقل، بأسلوب احترافي مشوق وجذاب.,,Top Rated Seller
Fiverr.com,نشر بحث في مجلة طبية سكوبس,https://www.fiverr.com/search/gigs?query=%D9%86%D8%B4%D8%B1+%D8%A8%D8%AD%D8%AB+%D9%81%D9%8A+%D9%85%D8%AC%D9%84%D8%A9+%D8%B7%D8%A8%D9%8A%D8%A9+%D8%B3%D9%83%D9%88%D8%A8%D8%B3,,,USD,unknown,Freelance Services,,2026-05-06 08:46:29,احتاج أكاديمي لديه خبرة بالنشر العلمي في مجلات دولية,,Top Rated Seller
Fiverr.com,إنشاء إعلانات بالذكاء الاصطناعي,https://www.fiverr.com/search/gigs?query=%D8%A5%D9%86%D8%B4%D8%A7%D8%A1+%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA+%D8%A8%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1+%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A,,,USD,unknown,Freelance Services,,2026-05-06 08:18:46,اريد عدة إعلانات مدرسية لمناسبات تخص المدرسة باستخدام الذكاء الاصطناعي,,Top Rated Seller
Fiverr.com,خبير حملات إعلانية,https://www.fiverr.com/search/gigs?query=%D8%AE%D8%A8%D9%8A%D8%B1+%D8%AD%D9%85%D9%84%D8%A7%D8%AA+%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D9%8A%D8%A9,,,USD,unknown,Data Analysis,,2026-05-06 08:13:44,نبحث عن ميديا باير محترف للعمل معنا على تحليل وتحسين الأداء الإعلاني لمشروع تعليمي.,,New Seller
Fiverr.com,صانع فيديوهات بالذكاء الاصطناعي,https://www.fiverr.com/search/gigs?query=%D8%B5%D8%A7%D9%86%D8%B9+%D9%81%D9%8A%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA+%D8%A8%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1+%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A,,,USD,unknown,Ai | Video Editing,,2026-05-06 08:04:08,إعلان: مطلوب صانع فيديوهات بالذكاء الاصطناعي (AI),,Level 2 Seller
Fiverr.com,حل مشكلة تعطل حساب جوجل ماب و عدم إرسال البطاقة البريدية,https://www.fiverr.com/search/gigs?query=%D8%AD%D9%84+%D9%85%D8%B4%D9%83%D9%84%D8%A9+%D8%AA%D8%B9%D8%B7%D9%84+%D8%AD%D8%B3%D8%A7%D8%A8+%D8%AC%D9%88%D8%AC%D9%84+%D9%85%D8%A7%D8%A8+%D9%88+%D8%B9%D8%AF%D9%85+%D8%A5%D8%B1%D8%B3%D8%A7%D9%84+%D8%A7%D9%84%D8%A8%D8%B7%D8%A7%D9%82%D8%A9+%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D8%AF%D9%8A%D8%A9,,,USD,unknown,Freelance Services,,2026-05-06 07:59:11,حل مشكلة تعطل حساب جوجل ماب و عدم وصول البطاقه البريدية,,Top Rated Seller
Fiverr.com,تجميع بيانات شركات من مواقع معروفة,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%AC%D9%85%D9%8A%D8%B9+%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA+%D8%B4%D8%B1%D9%83%D8%A7%D8%AA+%D9%85%D9%86+%D9%85%D9%88%D8%A7%D9%82%D8%B9+%D9%85%D8%B9%D8%B1%D9%88%D9%81%D8%A9,,,USD,unknown,Data Analysis,,2026-05-06 07:56:22,السلام عليكم اريد شخص يقوم بمهمة تجميع وترتيب بيانات شركات,,New Seller
Fiverr.com,تصميم فيديو ترويجي لنظام ERP,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%81%D9%8A%D8%AF%D9%8A%D9%88+%D8%AA%D8%B1%D9%88%D9%8A%D8%AC%D9%8A+%D9%84%D9%86%D8%B8%D8%A7%D9%85+ERP,,,USD,unknown,Graphic Design | Video Editing,,2026-05-06 07:55:23,يهدف هذا المشروع إلى إنتاج فيديو ترويجي احترافي يعرض نظام ERP الخاص بالشركة، مع التركيز على إبراز القيمة الحقيقية التي يقدمها للعملاء من حيث تحسين الكفاءة التشغيلية، تقليل التكاليف، وتعزيز اتخاذ القرار.,,Level 2 Seller
Fiverr.com,تلخيص محتوى pdf,https://www.fiverr.com/search/gigs?query=%D8%AA%D9%84%D8%AE%D9%8A%D8%B5+%D9%85%D8%AD%D8%AA%D9%88%D9%89+pdf,,,USD,unknown,Freelance Services,,2026-05-06 07:53:56,"لدي ملف pdf تعليمي يحتوي على 884 صفحة , واكثر هذه الصفحات يكون فيها عبارة او عبارتين فقط وهذا السبب الذي جعل صفحات الملف كثيرة جدًا , وارغب بشخص يعمل على قراءة جميع الصفحات ويلخص ويدمج ويقلص من عدد صفحات هذا الملف سواء عن طريق بوربوينت او اي برنامج هو فاهم فيه ولكن دون ان يخل بالمحتوى التعليمي , بمعنى اريد المحتوى التعليمي كما هو ولكن بإعادة ترتيب وتقليل الصفحات الى ان تصبح اقل من 200 صفحة",,Top Rated Seller
Fiverr.com,مونتير خبرة لاتقل عن 5 سنوات بميزانية شهرية,https://www.fiverr.com/search/gigs?query=%D9%85%D9%88%D9%86%D8%AA%D9%8A%D8%B1+%D8%AE%D8%A8%D8%B1%D8%A9+%D9%84%D8%A7%D8%AA%D9%82%D9%84+%D8%B9%D9%86+5+%D8%B3%D9%86%D9%88%D8%A7%D8%AA+%D8%A8%D9%85%D9%8A%D8%B2%D8%A7%D9%86%D9%8A%D8%A9+%D8%B4%D9%87%D8%B1%D9%8A%D8%A9,,,USD,unknown,Digital Marketing | Video Editing,,2026-05-06 07:52:48,اريد مونتير محترف بميزانية شهرية يعمل معي ٣٠ بوم ومايكون مشغول كل يوم احتاج مونتاج فيديوهات قصيره وفيديوهات طويلة المجال عن التجاره والتسويق,,New Seller
Fiverr.com,مصمم فيديو ريلز محترف,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B5%D9%85%D9%85+%D9%81%D9%8A%D8%AF%D9%8A%D9%88+%D8%B1%D9%8A%D9%84%D8%B2+%D9%85%D8%AD%D8%AA%D8%B1%D9%81,,,USD,unknown,Video Editing,,2026-05-06 07:46:50,سلام عليكم ورحمة الله وبركاته,,New Seller
