platform,title_raw,title_clean,cleaned_text,full_description,tokens,token_count,budget_extracted,budget_currency,budget_type,skills_clean,category_clean,posted_date
Fiverr.com,داش بورد تفاعلي على الأكسل,داش بورد تفاعلي علي الاكسل داش بورد تفاعلي بقايمه خيارات يتم ملءها تحدد مخرجات الرسوم البيانيه لتظهر الارقام والبيانات ا,داش بورد تفاعلي علي الاكسل داش بورد تفاعلي بقايمه خيارات يتم ملءها تحدد مخرجات الرسوم البيانيه لتظهر الارقام والبيانات المطلوبه data analysis,داش بورد تفاعلي بقائمة خيارات يتم ملءها تحدد مخرجات الرسوم البيانية لتظهر الارقام والبيانات المطلوبة,داش | بورد | تفاعلي | علي | الاكسل | داش | بورد | تفاعلي | بقايمه | خيارات | يتم | ملءها | تحدد | مخرجات | الرسوم | البيانيه | لتظهر | الارقام | والبيانات | المطلوبه | data | analysis,22,,USD,unknown,data analysis,,2026-05-06 06:54:27
Fiverr.com,مصمم أثاث لعدد 4 غرف,مصمم اثاث لعدد غرف ارغب مصمم متخصص تصميم اثاث فاخر بالطراز المودرن لعدد غرف نوم مجلس رجال مجلس نساء صاله طعام صاله معيشه,مصمم اثاث لعدد غرف ارغب مصمم متخصص تصميم اثاث فاخر بالطراز المودرن لعدد غرف نوم مجلس رجال مجلس نساء صاله طعام صاله معيشه graphic design,ارغب في مصمم متخصص في تصميم اثاث فاخر بالطراز المودرن لعدد 4 غرف نوم و مجلس رجال و مجلس نساء و صالة طعام و صالة معيشة,مصمم | اثاث | لعدد | غرف | ارغب | مصمم | متخصص | تصميم | اثاث | فاخر | بالطراز | المودرن | لعدد | غرف | نوم | مجلس | رجال | مجلس | نساء | صاله | طعام | صاله | معيشه | graphic | design,25,,USD,unknown,graphic design,,2026-05-06 06:45:35
Fiverr.com,تصميم بورتفوليو 15 صفحة,تصميم بورتفوليو 15 صفحه تصميم بورتفوليو مكون ١٥ صفحه المحتوي جاهز المطلوب فقط التنسيق والاخراج graphic design,تصميم بورتفوليو 15 صفحه تصميم بورتفوليو مكون ١٥ صفحه المحتوي جاهز المطلوب فقط التنسيق والاخراج graphic design,تصميم بورتفوليو مكون من ١٥ صفحة المحتوى جاهز المطلوب فقط التنسيق والاخراج,تصميم | بورتفوليو | 15 | صفحه | تصميم | بورتفوليو | مكون | ١٥ | صفحه | المحتوي | جاهز | المطلوب | فقط | التنسيق | والاخراج | graphic | design,17,,USD,unknown,graphic design,,2026-05-06 06:42:59
Fiverr.com,مستقلة متخصصة في المبيعات,مستقله متخصصه المبيعات مستقله متخصصه المبيعات انثي للقيام بعمل الرد علي الزباين خلال الواتساب وحساب الانستقرام freelance,مستقله متخصصه المبيعات مستقله متخصصه المبيعات انثي للقيام بعمل الرد علي الزباين خلال الواتساب وحساب الانستقرام freelance services,مطلوب مستقلة متخصصة في المبيعات أنثى للقيام بعمل الرد على الزبائن من خلال الواتساب وحساب الانستقرام,مستقله | متخصصه | المبيعات | مستقله | متخصصه | المبيعات | انثي | للقيام | بعمل | الرد | علي | الزباين | خلال | الواتساب | وحساب | الانستقرام | freelance | services,18,,USD,unknown,freelance services,,2026-05-06 06:38:25
Fiverr.com,حملة على التيك توك,حمله علي التيك توك عنوان freelance services,حمله علي التيك توك عنوان freelance services,عنوان المشروع:,حمله | علي | التيك | توك | عنوان | freelance | services,7,,USD,unknown,freelance services,,2026-05-06 06:32:07
Fiverr.com,مراجعة تطبيق تم بناؤه باستخدام Gemini,مراجعه تطبيق تم بناوه باستخدام gemini السلام عليكم، عندي تطبيق تم بناوه باستخدام gemini، والتطبيق جاهز يحتاج التعديلات ا,مراجعه تطبيق تم بناوه باستخدام gemini السلام عليكم، عندي تطبيق تم بناوه باستخدام gemini، والتطبيق جاهز يحتاج التعديلات النهاييه رفعه علي apple app store google play. mobile app,السلام عليكم، عندي تطبيق تم بناؤه باستخدام Gemini، والتطبيق شبه جاهز لكن يحتاج بعض التعديلات النهائية ثم رفعه على Apple App Store و Google Play.,مراجعه | تطبيق | تم | بناوه | باستخدام | gemini | السلام | عليكم، | عندي | تطبيق | تم | بناوه | باستخدام | gemini، | والتطبيق | جاهز | يحتاج | التعديلات | النهاييه | رفعه | علي | apple | app | store | google | play. | mobile | app,28,,USD,unknown,mobile app,,2026-05-06 06:25:44
Fiverr.com,تنسيق وتصميم كتاب تعليمي عن البورصة الأمريكية للنشر على أمازون,تنسيق وتصميم كتاب تعليمي البورصه الامريكيه للنشر علي امازون مرحبا، لدي مسوده كتاب تعليمي حول البورصه الامريكيه نصوص جاهز,تنسيق وتصميم كتاب تعليمي البورصه الامريكيه للنشر علي امازون مرحبا، لدي مسوده كتاب تعليمي حول البورصه الامريكيه نصوص جاهزه وابحث مصمم محترف للقيام بالاتي graphic design,مرحباً، لدي مسودة كتاب تعليمي حول البورصة الأمريكية (نصوص جاهزة)، وأبحث عن مصمم محترف للقيام بالآتي:,تنسيق | وتصميم | كتاب | تعليمي | البورصه | الامريكيه | للنشر | علي | امازون | مرحبا، | لدي | مسوده | كتاب | تعليمي | حول | البورصه | الامريكيه | نصوص | جاهزه | وابحث | مصمم | محترف | للقيام | بالاتي | graphic | design,26,,USD,unknown,graphic design,,2026-05-05 21:57:53
Fiverr.com,إدارة حساب amazon ppc,اداره حساب amazon ppc انا بحاجه لاداره حساب amazon اعلانات اداره المخزون project management,اداره حساب amazon ppc انا بحاجه لاداره حساب amazon اعلانات اداره المخزون project management,انا بحاجة لادارة حساب amazon من اعلانات و ادارة المخزون,اداره | حساب | amazon | ppc | انا | بحاجه | لاداره | حساب | amazon | اعلانات | اداره | المخزون | project | management,14,,USD,unknown,project management,,2026-05-05 21:55:49
Fiverr.com,أخصائي seo,اخصايي seo اخصايي seo تحسين محركات البحث seo,اخصايي seo اخصايي seo تحسين محركات البحث seo,? مطلوب أخصائي SEO (تحسين محركات البحث),اخصايي | seo | اخصايي | seo | تحسين | محركات | البحث | seo,8,,USD,unknown,seo,,2026-05-05 21:22:43
Fiverr.com,إدارة حملة إعلانية,اداره حمله اعلانيه السلام عليكم project management,اداره حمله اعلانيه السلام عليكم project management,السلام عليكم,اداره | حمله | اعلانيه | السلام | عليكم | project | management,7,,USD,unknown,project management,,2026-05-05 21:08:13
Fiverr.com,تصميم داخلي لاستراحة خاصة,تصميم داخلي لاستراحه خاصه تصميم داخلي لاستراحه خاصه توظيف طبيعه المنطقه وحسب الاشتراطات البلديه graphic design,تصميم داخلي لاستراحه خاصه تصميم داخلي لاستراحه خاصه توظيف طبيعه المنطقه وحسب الاشتراطات البلديه graphic design,تصميم داخلي لاستراحة خاصة مع توظيف طبيعة المنطقة وحسب الاشتراطات البلدية,تصميم | داخلي | لاستراحه | خاصه | تصميم | داخلي | لاستراحه | خاصه | توظيف | طبيعه | المنطقه | وحسب | الاشتراطات | البلديه | graphic | design,16,,USD,unknown,graphic design,,2026-05-05 20:46:25
Fiverr.com,تصميم هوية لمطعم,تصميم هويه لمطعم السلام عليكم brand identity graphic design,تصميم هويه لمطعم السلام عليكم brand identity graphic design,السلام عليكم,تصميم | هويه | لمطعم | السلام | عليكم | brand | identity | graphic | design,9,,USD,unknown,brand identity | graphic design,,2026-05-05 20:37:10
Fiverr.com,مدخل بيانات أودو,مدخل بيانات اودو احتاج مدخل بيانات دقيق علي اودوو data analysis,مدخل بيانات اودو احتاج مدخل بيانات دقيق علي اودوو data analysis,"احتاج مدخل بيانات دقيق , على اودوو",مدخل | بيانات | اودو | احتاج | مدخل | بيانات | دقيق | علي | اودوو | data | analysis,11,,USD,unknown,data analysis,,2026-05-05 20:18:50
Fiverr.com,متخصص SEO محترف وخبرة في بناء الروابط الخلفية ( Backlinks ),متخصص seo محترف وخبره بناء الروابط الخلفيه backlinks متخصص seo محترف لديه خبره بناء الروابط الخلفيه backlinks لتحسين ظهو,متخصص seo محترف وخبره بناء الروابط الخلفيه backlinks متخصص seo محترف لديه خبره بناء الروابط الخلفيه backlinks لتحسين ظهور متجر الكتروني متخصص بيع عسل النحل البلدي داخل المملكه العربيه السعوديه. seo,نبحث عن متخصص SEO محترف لديه خبرة في بناء الروابط الخلفية (Backlinks) لتحسين ظهور متجر إلكتروني متخصص في بيع عسل النحل البلدي داخل المملكة العربية السعودية.,متخصص | seo | محترف | وخبره | بناء | الروابط | الخلفيه | backlinks | متخصص | seo | محترف | لديه | خبره | بناء | الروابط | الخلفيه | backlinks | لتحسين | ظهور | متجر | الكتروني | متخصص | بيع | عسل | النحل | البلدي | داخل | المملكه | العربيه | السعوديه. | seo,31,,USD,unknown,seo,,2026-05-05 20:01:51
Fiverr.com,اعداد محتوى تسويقي,اعداد محتوي تسويقي لدينا منهج تربوي مخصص بيعه للروضات والمدارس digital marketing,اعداد محتوي تسويقي لدينا منهج تربوي مخصص بيعه للروضات والمدارس digital marketing,لدينا منهج تربوي مخصص بيعه للروضات والمدارس,اعداد | محتوي | تسويقي | لدينا | منهج | تربوي | مخصص | بيعه | للروضات | والمدارس | digital | marketing,12,,USD,unknown,digital marketing,,2026-05-05 19:59:10
Fiverr.com,تطوير تطبيق نقل (مشابه لأوبر) بثلاثة تطبيقات (عميل + سائق + لوحة تحكم موبايل),تطوير تطبيق نقل مشابه لاوبر بثلاثه تطبيقات عميل سايق لوحه تحكم موبايل ارغب تطوير تطبيق نقل ذكي مشابه لتطبيقات اوبر او كر,تطوير تطبيق نقل مشابه لاوبر بثلاثه تطبيقات عميل سايق لوحه تحكم موبايل ارغب تطوير تطبيق نقل ذكي مشابه لتطبيقات اوبر او كريم، بحيث يتكون ثلاثه تطبيقات مترابطه تعمل علي الهواتف والاجهزه اللوحيه mobile app web development,أرغب في تطوير تطبيق نقل ذكي مشابه لتطبيقات مثل أوبر أو كريم، بحيث يتكون المشروع من ثلاثة تطبيقات مترابطة تعمل على الهواتف والأجهزة اللوحية:,تطوير | تطبيق | نقل | مشابه | لاوبر | بثلاثه | تطبيقات | عميل | سايق | لوحه | تحكم | موبايل | ارغب | تطوير | تطبيق | نقل | ذكي | مشابه | لتطبيقات | اوبر | او | كريم، | بحيث | يتكون | ثلاثه | تطبيقات | مترابطه | تعمل | علي | الهواتف | والاجهزه | اللوحيه | mobile | app | web | development,36,,USD,unknown,mobile app | web development,,2026-05-05 19:57:37
Fiverr.com,مصمم داخلي محترف لتصميم مطبخ Scandinavian مودرن مع المخططات التنفيذية وقائمة التقطيع,مصمم داخلي محترف لتصميم مطبخ scandinavian مودرن المخططات التنفيذيه وقايمه التقطيع بحث مصمم داخلي خبير لتنفيذ تصميم متكام,مصمم داخلي محترف لتصميم مطبخ scandinavian مودرن المخططات التنفيذيه وقايمه التقطيع بحث مصمم داخلي خبير لتنفيذ تصميم متكامل لمطبخ بنظام u-shape التصميم يعتمد علي الطراز الاسكندنافي المودرن graphic design,بحث عن مصمم داخلي خبير لتنفيذ تصميم متكامل لمطبخ بنظام (U-Shape)  التصميم يعتمد على الطراز الاسكندنافي المودرن,مصمم | داخلي | محترف | لتصميم | مطبخ | scandinavian | مودرن | المخططات | التنفيذيه | وقايمه | التقطيع | بحث | مصمم | داخلي | خبير | لتنفيذ | تصميم | متكامل | لمطبخ | بنظام | u-shape | التصميم | يعتمد | علي | الطراز | الاسكندنافي | المودرن | graphic | design,29,,USD,unknown,graphic design,,2026-05-05 19:42:08
Fiverr.com,تصميم موقع ويب ومتجر إلكتروني مع ربطه بنظام Odoo — شركة أرضيات ودعاسات,تصميم موقع ويب ومتجر الكتروني ربطه بنظام odoo شركه ارضيات ودعاسات ابحث مطور متخصص odoo لتنفيذ المهام التاليه graphic des,تصميم موقع ويب ومتجر الكتروني ربطه بنظام odoo شركه ارضيات ودعاسات ابحث مطور متخصص odoo لتنفيذ المهام التاليه graphic design web development,أبحث عن مطور متخصص في Odoo لتنفيذ المهام التالية:,تصميم | موقع | ويب | ومتجر | الكتروني | ربطه | بنظام | odoo | شركه | ارضيات | ودعاسات | ابحث | مطور | متخصص | odoo | لتنفيذ | المهام | التاليه | graphic | design | web | development,22,,USD,unknown,graphic design | web development,,2026-05-05 19:38:20
Fiverr.com,مصمم بوكسات وأكواب ورقية,مصمم بوكسات واكواب ورقيه مصمم اكواب ورقيه بوكسات عنده خبره القوالب وشغل الدعايه والاعلان freelance services,مصمم بوكسات واكواب ورقيه مصمم اكواب ورقيه بوكسات عنده خبره القوالب وشغل الدعايه والاعلان freelance services,مطلوب مصمم اكواب ورقية بوكسات عنده خبره في القوالب وشغل الدعاية والاعلان,مصمم | بوكسات | واكواب | ورقيه | مصمم | اكواب | ورقيه | بوكسات | عنده | خبره | القوالب | وشغل | الدعايه | والاعلان | freelance | services,16,,USD,unknown,freelance services,,2026-05-05 19:12:22
Fiverr.com,مونتاج إحترافي لمقاطع قصيرة (ريلز / تيك توك / يوتيوب شورتس),مونتاج احترافي لمقاطع قصيره ريلز تيك توك يوتيوب شورتس ابحث مونتير محترف جدا صناعه فيديوهات قصيره تفاعليه، يركز علي جذب ا,مونتاج احترافي لمقاطع قصيره ريلز تيك توك يوتيوب شورتس ابحث مونتير محترف جدا صناعه فيديوهات قصيره تفاعليه، يركز علي جذب الانتباه اول ثانيه حتي النهايه. video editing,أبحث عن مونتير محترف جداً في صناعة فيديوهات قصيرة تفاعلية، يركز على جذب الانتباه من أول ثانية حتى النهاية.,مونتاج | احترافي | لمقاطع | قصيره | ريلز | تيك | توك | يوتيوب | شورتس | ابحث | مونتير | محترف | جدا | صناعه | فيديوهات | قصيره | تفاعليه، | يركز | علي | جذب | الانتباه | اول | ثانيه | حتي | النهايه. | video | editing,27,,USD,unknown,video editing,,2026-05-05 19:03:24
Fiverr.com,قراءة وتحليل وتعديل حملة إعلانية على قوقل,قراءه وتحليل وتعديل حمله اعلانيه علي قوقل قمت بانشاء حمله اعلانيه علي قوقل والهدف الرييسي ظهور مطعم علي قوقل ماب خرايط ق,قراءه وتحليل وتعديل حمله اعلانيه علي قوقل قمت بانشاء حمله اعلانيه علي قوقل والهدف الرييسي ظهور مطعم علي قوقل ماب خرايط قوقل data analysis,قمت بانشاء حمله اعلانيه على قوقل والهدف الرئيسي منها ظهور مطعم على قوقل ماب(خرائط قوقل),قراءه | وتحليل | وتعديل | حمله | اعلانيه | علي | قوقل | قمت | بانشاء | حمله | اعلانيه | علي | قوقل | والهدف | الرييسي | ظهور | مطعم | علي | قوقل | ماب | خرايط | قوقل | data | analysis,24,,USD,unknown,data analysis,,2026-05-05 18:44:10
Fiverr.com,مسؤول رد على العملاء ودعم فني لبوابة الدعم الخاصة بنا,مسوول رد علي العملاء ودعم فني لبوابه الدعم الخاصه مسوول دعم فني للرد علي تذاكر العملاء عبر موقعنا الالكتروني web develop,مسوول رد علي العملاء ودعم فني لبوابه الدعم الخاصه مسوول دعم فني للرد علي تذاكر العملاء عبر موقعنا الالكتروني web development,"نبحث عن مسؤول دعم فني للرد على تذاكر العملاء عبر موقعنا الإلكتروني :
https://deliverywolf.net",مسوول | رد | علي | العملاء | ودعم | فني | لبوابه | الدعم | الخاصه | مسوول | دعم | فني | للرد | علي | تذاكر | العملاء | عبر | موقعنا | الالكتروني | web | development,21,,USD,unknown,web development,,2026-05-05 18:43:06
Fiverr.com,إنشاء متجر دروبشيبينغ إحترافي في مجال العناية الشخصية للسوق الأمريكي (Shopify),انشاء متجر دروبشيبينغ احترافي مجال العنايه الشخصيه للسوق الامريكي shopify ارغب انشاء متجر الكتروني احترافي بنظام الدروبش,انشاء متجر دروبشيبينغ احترافي مجال العنايه الشخصيه للسوق الامريكي shopify ارغب انشاء متجر الكتروني احترافي بنظام الدروبشيبينغ متخصص منتجات العنايه الشخصيه العنايه بالبشره، الشعر، الجسم، ومنتجات النظافه الشخصيه ويستهدف السوق الامريكي. shopify,أرغب في إنشاء متجر إلكتروني احترافي بنظام الدروبشيبينغ متخصص في منتجات العناية الشخصية (العناية بالبشرة، الشعر، الجسم، ومنتجات النظافة الشخصية) ويستهدف السوق الأمريكي.,انشاء | متجر | دروبشيبينغ | احترافي | مجال | العنايه | الشخصيه | للسوق | الامريكي | shopify | ارغب | انشاء | متجر | الكتروني | احترافي | بنظام | الدروبشيبينغ | متخصص | منتجات | العنايه | الشخصيه | العنايه | بالبشره، | الشعر، | الجسم، | ومنتجات | النظافه | الشخصيه | ويستهدف | السوق | الامريكي. | shopify,32,,USD,unknown,shopify,,2026-05-05 18:41:04
Fiverr.com,تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات,تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات باستخدام الذكاء الصنعي a,تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات باستخدام الذكاء الصنعي ai ai digital marketing graphic design,تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات باستخدام الذكاء الصنعي AI,تصميم | لوغو | لمشروع | saas | متخصص | بالتسويق | والمبيعات | تصميم | لوغو | لمشروع | saas | متخصص | بالتسويق | والمبيعات | باستخدام | الذكاء | الصنعي | ai | ai | digital | marketing | graphic | design,23,,USD,unknown,ai | digital marketing | graphic design,,2026-05-05 18:39:21
Fiverr.com,تسويق الكتروني وادارة الحملات الاعلانية,تسويق الكتروني واداره الحملات الاعلانيه شركه عقاريه صغيره نرغب زياده عملاينا عبر التسويق الرقمي وحملات اعلانيه digital m,تسويق الكتروني واداره الحملات الاعلانيه شركه عقاريه صغيره نرغب زياده عملاينا عبر التسويق الرقمي وحملات اعلانيه digital marketing,نحن شركة عقاريه صغيرة نرغب في زيادة عملائنا عبر التسويق الرقمي وحملات اعلانيه,تسويق | الكتروني | واداره | الحملات | الاعلانيه | شركه | عقاريه | صغيره | نرغب | زياده | عملاينا | عبر | التسويق | الرقمي | وحملات | اعلانيه | digital | marketing,18,,USD,unknown,digital marketing,,2026-05-05 18:38:51
Fiverr.com,تغيير تنسيق جداول في ملف الوورد وتحويل المبيانات لتكون متناسقة وجيدة,تغيير تنسيق جداول ملف الوورد وتحويل المبيانات لتكون متناسقه وجيده مرحبا، data analysis,تغيير تنسيق جداول ملف الوورد وتحويل المبيانات لتكون متناسقه وجيده مرحبا، data analysis,مرحباً،,تغيير | تنسيق | جداول | ملف | الوورد | وتحويل | المبيانات | لتكون | متناسقه | وجيده | مرحبا، | data | analysis,13,,USD,unknown,data analysis,,2026-05-05 18:36:36
Fiverr.com,كتابة اسكربتات,كتابه اسكربتات كاتب سكريبت محترف لمحتوي ملخصات انمي لقناه يوتيوب وتعاقد طويل الاجل content writing,كتابه اسكربتات كاتب سكريبت محترف لمحتوي ملخصات انمي لقناه يوتيوب وتعاقد طويل الاجل content writing,مطلوب كاتب سكريبت (محترف) لمحتوي ملخصات انمي لقناة يوتيوب وتعاقد طويل الاجل,كتابه | اسكربتات | كاتب | سكريبت | محترف | لمحتوي | ملخصات | انمي | لقناه | يوتيوب | وتعاقد | طويل | الاجل | content | writing,15,,USD,unknown,content writing,,2026-05-05 18:32:47
Fiverr.com,مطلوب مونتير محترف,مونتير محترف مونتير محترف لقناه ملخصات انمي freelance services,مونتير محترف مونتير محترف لقناه ملخصات انمي freelance services,مطلوب مونتير محترف لقناة ملخصات انمي,مونتير | محترف | مونتير | محترف | لقناه | ملخصات | انمي | freelance | services,9,,USD,unknown,freelance services,,2026-05-05 18:31:10
Fiverr.com,تنسيق ملف ورد وتجهيزه بشكل يومي,تنسيق ملف وتجهيزه بشكل يومي احتاج شخص متفرغ بشكل يومي لتنسيق ملف تسليمه freelance services,تنسيق ملف وتجهيزه بشكل يومي احتاج شخص متفرغ بشكل يومي لتنسيق ملف تسليمه freelance services,احتاج شخص متفرغ بشكل يومي لتنسيق ملف ورد و تسليمه,تنسيق | ملف | وتجهيزه | بشكل | يومي | احتاج | شخص | متفرغ | بشكل | يومي | لتنسيق | ملف | تسليمه | freelance | services,15,,USD,unknown,freelance services,,2026-05-05 18:22:34
Fiverr.com,مراجعة وتنقيح ترجمة ملف  مشروع ماده من العربية إلى الإنجليزية,مراجعه وتنقيح ترجمه ملف ماده العربيه الي الانجليزيه translation,مراجعه وتنقيح ترجمه ملف ماده العربيه الي الانجليزيه translation,ل,مراجعه | وتنقيح | ترجمه | ملف | ماده | العربيه | الي | الانجليزيه | translation,9,,USD,unknown,translation,,2026-05-05 18:21:32
Fiverr.com,إعداد وتسجيل كورس: تعلم UI/UX باستخدام Figma من الصفر إلى مستوى عملي,اعداد وتسجيل كورس تعلم ui ux باستخدام figma الصفر الي مستوي عملي مدرب محترف مجال تصميم واجهات وتجربه المستخدم ui ux لاعد,اعداد وتسجيل كورس تعلم ui ux باستخدام figma الصفر الي مستوي عملي مدرب محترف مجال تصميم واجهات وتجربه المستخدم ui ux لاعداد وتسجيل كورس تدريبي اونلاين موجه للمبتديين، يهدف الي تاهيل المتدرب للوصول الي مستوي جيد يمكنه تنفيذ تصميمات حقيقيه باستخدام figma. figma graphic design ui ux,نبحث عن مدرب محترف في مجال تصميم واجهات وتجربة المستخدم (UI/UX) لإعداد وتسجيل كورس تدريبي أونلاين موجه للمبتدئين، يهدف إلى تأهيل المتدرب للوصول إلى مستوى جيد يمكنه من تنفيذ تصميمات حقيقية باستخدام Figma.,اعداد | وتسجيل | كورس | تعلم | ui | ux | باستخدام | figma | الصفر | الي | مستوي | عملي | مدرب | محترف | مجال | تصميم | واجهات | وتجربه | المستخدم | ui | ux | لاعداد | وتسجيل | كورس | تدريبي | اونلاين | موجه | للمبتديين، | يهدف | الي | تاهيل | المتدرب | للوصول | الي | مستوي | جيد | يمكنه | تنفيذ | تصميمات | حقيقيه | باستخدام | figma. | figma | graphic | design | ui | ux,47,,USD,unknown,figma | graphic design | ui ux,,2026-05-05 17:56:54
Fiverr.com,محلل سوق,محلل سوق ابحث مستقل يحلل السوق السعودي للشناط ويطلع افضل المتاجر الالكترونيه مجال الشناط freelance services,محلل سوق ابحث مستقل يحلل السوق السعودي للشناط ويطلع افضل المتاجر الالكترونيه مجال الشناط freelance services,ابحث عن مستقل يحلل السوق السعودي للشناط ويطلع لي أفضل المتاجر الالكترونية في مجال الشناط,محلل | سوق | ابحث | مستقل | يحلل | السوق | السعودي | للشناط | ويطلع | افضل | المتاجر | الالكترونيه | مجال | الشناط | freelance | services,16,,USD,unknown,freelance services,,2026-05-05 17:52:39
Fiverr.com,كاتبة محتوى تسويقي,كاتبه محتوي تسويقي كاتبه محتوي تسويقي لديها فهم جيد لاساسيات الكتابه التسويقيه marketing copywriting تعليم اونلاين موجه ,كاتبه محتوي تسويقي كاتبه محتوي تسويقي لديها فهم جيد لاساسيات الكتابه التسويقيه marketing copywriting تعليم اونلاين موجه للاطفال. content writing copywriting digital marketing,نبحث عن كاتبة محتوى تسويقي لديها فهم جيد لأساسيات الكتابة التسويقية (Marketing Copywriting) للعمل مع مشروع تعليم أونلاين موجه للأطفال.,كاتبه | محتوي | تسويقي | كاتبه | محتوي | تسويقي | لديها | فهم | جيد | لاساسيات | الكتابه | التسويقيه | marketing | copywriting | تعليم | اونلاين | موجه | للاطفال. | content | writing | copywriting | digital | marketing,23,,USD,unknown,content writing | copywriting | digital marketing,,2026-05-05 17:44:49
Fiverr.com,تصميم وتطوير متجر إلكتروني احترافي لعلامة تجارية سعودية (منتج فاخر),تصميم وتطوير متجر الكتروني احترافي لعلامه تجاريه سعوديه منتج فاخر تصميم وتطوير متجر الكتروني احترافي لعلامه تجاريه سعودي,تصميم وتطوير متجر الكتروني احترافي لعلامه تجاريه سعوديه منتج فاخر تصميم وتطوير متجر الكتروني احترافي لعلامه تجاريه سعوديه منتج فاخر graphic design web development,تصميم وتطوير متجر إلكتروني احترافي لعلامة تجارية سعودية (منتج فاخر),تصميم | وتطوير | متجر | الكتروني | احترافي | لعلامه | تجاريه | سعوديه | منتج | فاخر | تصميم | وتطوير | متجر | الكتروني | احترافي | لعلامه | تجاريه | سعوديه | منتج | فاخر | graphic | design | web | development,24,,USD,unknown,graphic design | web development,,2026-05-05 17:24:15
Fiverr.com,إطلاق وإدارة حملة إعلانية لمنصة تجارة إلكترونية في السوق السوري,اطلاق واداره حمله اعلانيه لمنصه تجاره الكترونيه السوق السوري انا مطور المنصه وصاحب المشروع، وقد قمت ببناء منصه تجاره الك,اطلاق واداره حمله اعلانيه لمنصه تجاره الكترونيه السوق السوري انا مطور المنصه وصاحب المشروع، وقد قمت ببناء منصه تجاره الكترونيه متكامله وارغب باطلاق حمله اعلانيه احترافيه تستهدف السوق السوري بهدف جذب المستخدمين وزياده المبيعات. project management,أنا مطور المنصة وصاحب المشروع، وقد قمت ببناء منصة تجارة إلكترونية متكاملة وأرغب بإطلاق حملة إعلانية احترافية تستهدف السوق السوري بهدف جذب المستخدمين وزيادة المبيعات.,اطلاق | واداره | حمله | اعلانيه | لمنصه | تجاره | الكترونيه | السوق | السوري | انا | مطور | المنصه | وصاحب | المشروع، | وقد | قمت | ببناء | منصه | تجاره | الكترونيه | متكامله | وارغب | باطلاق | حمله | اعلانيه | احترافيه | تستهدف | السوق | السوري | بهدف | جذب | المستخدمين | وزياده | المبيعات. | project | management,36,,USD,unknown,project management,,2026-05-05 17:22:13
Fiverr.com,كتابة محتوى,كتابه محتوي كتابه محتوي عربي وانجليزي لملف شركه تعمل مجال مواد الغذاييه content writing,كتابه محتوي كتابه محتوي عربي وانجليزي لملف شركه تعمل مجال مواد الغذاييه content writing,كتابة محتوى عربي وانجليزي لملف شركة تعمل في مجال مواد الغذائية,كتابه | محتوي | كتابه | محتوي | عربي | وانجليزي | لملف | شركه | تعمل | مجال | مواد | الغذاييه | content | writing,14,,USD,unknown,content writing,,2026-05-05 17:09:19
Fiverr.com,دورة لتعلم تحليل البيانات,دوره لتعلم تحليل البيانات حاجه لدوره تعليم تحليل البيانات المطلوب متخصص اكاديمي لديه درايه باستخدام برنامج nvivo spss no,دوره لتعلم تحليل البيانات حاجه لدوره تعليم تحليل البيانات المطلوب متخصص اكاديمي لديه درايه باستخدام برنامج nvivo spss nodexl محترف ولديه قدره علي الشرح والتفصيل لانني اشتغل علي بحث دكتوراه data analysis,في حاجة لدورة في تعليم تحليل البيانات المطلوب متخصص أكاديمي لديه دراية باستخدام برنامج NVIVO و SPSS  و NODEXL  محترف ولديه قدرة على الشرح والتفصيل لأنني أشتغل على بحث دكتوراه,دوره | لتعلم | تحليل | البيانات | حاجه | لدوره | تعليم | تحليل | البيانات | المطلوب | متخصص | اكاديمي | لديه | درايه | باستخدام | برنامج | nvivo | spss | nodexl | محترف | ولديه | قدره | علي | الشرح | والتفصيل | لانني | اشتغل | علي | بحث | دكتوراه | data | analysis,32,,USD,unknown,data analysis,,2026-05-05 16:55:56
Fiverr.com,نبحث عن عالم رياضيات مخضرم جدا لكتابة ( معادلة واحدة فقط ),عالم رياضيات مخضرم جدا لكتابه معادله واحده فقط عالم رياضيات مختص جدا او تخصص ذو. علاقه ليكتب معادله واحده فقط معادله جدي,عالم رياضيات مخضرم جدا لكتابه معادله واحده فقط عالم رياضيات مختص جدا او تخصص ذو. علاقه ليكتب معادله واحده فقط معادله جديده كليا content writing,نبحث عن عالم رياضيات مختص جدا ( او تخصص ذو. علاقة ) ليكتب لنا معادلة واحدة فقط ( معادلة جديدة كليا ),عالم | رياضيات | مخضرم | جدا | لكتابه | معادله | واحده | فقط | عالم | رياضيات | مختص | جدا | او | تخصص | ذو. | علاقه | ليكتب | معادله | واحده | فقط | معادله | جديده | كليا | content | writing,25,,USD,unknown,content writing,,2026-05-05 16:52:13
