platform,title_raw,title_clean,cleaned_text,full_description,tokens,token_count,budget_extracted,budget_currency,budget_type,skills_clean,category_clean,posted_date
Mostaqel.com,إعداد قوائم عرض بخدمات وأسعارها حسب السوق السعودى قابلة للتعديل,اعداد قوايم عرض بخدمات واسعارها السوق السعودي قابله للتعديل احتاج لعمل قوايم تعرض علي العميل خلال اعلان او تطبيقات الوات,اعداد قوايم عرض بخدمات واسعارها السوق السعودي قابله للتعديل احتاج لعمل قوايم تعرض علي العميل خلال اعلان او تطبيقات الواتساب او التيك توك,أحتاج لعمل قوائم تعرض على العميل من خلال إعلان أو تطبيقات مثل الواتساب أو التيك توك,اعداد | قوايم | عرض | بخدمات | واسعارها | السوق | السعودي | قابله | للتعديل | احتاج | لعمل | قوايم | تعرض | علي | العميل | خلال | اعلان | او | تطبيقات | الواتساب | او | التيك | توك,23,,,unknown,,,2026-05-06 07:40:07
Mostaqel.com,تصميم داخلي وواجهة عمارة ومدخلها,تصميم داخلي وواجهه عماره ومدخلها الموقع عباره عماره شقق وفيلا دور ونصف,تصميم داخلي وواجهه عماره ومدخلها الموقع عباره عماره شقق وفيلا دور ونصف,الموقع عبارة عن عمارة خمس شقق وفيلا دور ونصف,تصميم | داخلي | وواجهه | عماره | ومدخلها | الموقع | عباره | عماره | شقق | وفيلا | دور | ونصف,12,,,unknown,,,2026-05-06 07:37:53
Mostaqel.com,تصميم واجهة رئيسية,تصميم واجهه رييسيه السلام عليكم،,تصميم واجهه رييسيه السلام عليكم،,السلام عليكم،,تصميم | واجهه | رييسيه | السلام | عليكم،,5,,,unknown,,,2026-05-06 07:30:58
Mostaqel.com,مدرب متخصص في برامج الذكاء الاصطناعي,مدرب متخصص برامج الذكاء الاصطناعي السلام عليكم,مدرب متخصص برامج الذكاء الاصطناعي السلام عليكم,السلام عليكم,مدرب | متخصص | برامج | الذكاء | الاصطناعي | السلام | عليكم,7,,,unknown,,,2026-05-06 07:24:39
Mostaqel.com,شعار لشركة تطوير عقاري أسمها AKZAN,شعار لشركه تطوير عقاري اسمها akzan مصمم جرافيك محترف لتصميم نماذج شعارات عصريه ومبتكره لشركه تطوير عقاري باسم,شعار لشركه تطوير عقاري اسمها akzan مصمم جرافيك محترف لتصميم نماذج شعارات عصريه ومبتكره لشركه تطوير عقاري باسم,نبحث عن مصمم جرافيك محترف لتصميم 3 نماذج شعارات عصرية ومبتكرة لشركة تطوير عقاري باسم:,شعار | لشركه | تطوير | عقاري | اسمها | akzan | مصمم | جرافيك | محترف | لتصميم | نماذج | شعارات | عصريه | ومبتكره | لشركه | تطوير | عقاري | باسم,18,,,unknown,,,2026-05-06 07:23:07
Mostaqel.com,عمل تطبيق بث مباشر فيديو وصوت بنظام الوكالات والألعاب,عمل تطبيق بث مباشر فيديو وصوت بنظام الوكالات والالعاب احتاج مبرمج محترف لعمل تطبيق بث مباشر فيديو وصوت بوبو لايف، يتضمن ,عمل تطبيق بث مباشر فيديو وصوت بنظام الوكالات والالعاب احتاج مبرمج محترف لعمل تطبيق بث مباشر فيديو وصوت بوبو لايف، يتضمن غرف بث فيديو وصوت، نظام وكالات كامل، العاب تفاعليه داخل البث، وطرق سحب ارباح متعدده للمستخدمين والوكلاء.,"أحتاج مبرمج محترف لعمل تطبيق بث مباشر (فيديو وصوت) مثل بوبو لايف، يتضمن: غرف بث فيديو وصوت، نظام وكالات كامل، ألعاب تفاعلية داخل البث، وطرق سحب أرباح متعددة للمستخدمين والوكلاء.""",عمل | تطبيق | بث | مباشر | فيديو | وصوت | بنظام | الوكالات | والالعاب | احتاج | مبرمج | محترف | لعمل | تطبيق | بث | مباشر | فيديو | وصوت | بوبو | لايف، | يتضمن | غرف | بث | فيديو | وصوت، | نظام | وكالات | كامل، | العاب | تفاعليه | داخل | البث، | وطرق | سحب | ارباح | متعدده | للمستخدمين | والوكلاء.,38,,,unknown,,,2026-05-06 07:19:16
Mostaqel.com,تطوير قسم الورشة والمستودعات لشركة نقل,تطوير قسم الورشه والمستودعات لشركه نقل السلام عليكم ورحمه الله وبركاته,تطوير قسم الورشه والمستودعات لشركه نقل السلام عليكم ورحمه الله وبركاته,"السلام عليكم ورحمة الله وبركاته ,,",تطوير | قسم | الورشه | والمستودعات | لشركه | نقل | السلام | عليكم | ورحمه | الله | وبركاته,11,,,unknown,,,2026-05-06 07:14:51
Mostaqel.com,مطلوب B2B Sales Closer قوي للتواصل مع عيادات زراعة الأسنان وإغلاق شراكات,b2b sales closer قوي للتواصل عيادات زراعه الاسنان واغلاق شراكات ابحث شخص قوي مبيعات b2b عبر الهاتف وواتساب للتواصل عيادا,b2b sales closer قوي للتواصل عيادات زراعه الاسنان واغلاق شراكات ابحث شخص قوي مبيعات b2b عبر الهاتف وواتساب للتواصل عيادات الاسنان واقناعهم بالتعاون معنا خدمه متخصصه لجلب مرضي زراعه الاسنان.,أبحث عن شخص قوي في مبيعات B2B عبر الهاتف وواتساب للتواصل مع عيادات الأسنان وإقناعهم بالتعاون معنا في خدمة متخصصة لجلب مرضى زراعة الأسنان.,b2b | sales | closer | قوي | للتواصل | عيادات | زراعه | الاسنان | واغلاق | شراكات | ابحث | شخص | قوي | مبيعات | b2b | عبر | الهاتف | وواتساب | للتواصل | عيادات | الاسنان | واقناعهم | بالتعاون | معنا | خدمه | متخصصه | لجلب | مرضي | زراعه | الاسنان.,30,,,unknown,,,2026-05-06 07:05:10
Mostaqel.com,Media Buyer محترف لإعلانات عيادات زراعة الأسنان,media buyer محترف لاعلانات عيادات زراعه الاسنان media buyer محترف لحملات زراعه الاسنان علي فيسبوك وجوجل,media buyer محترف لاعلانات عيادات زراعه الاسنان media buyer محترف لحملات زراعه الاسنان علي فيسبوك وجوجل,مطلوب Media Buyer محترف لحملات زراعة الأسنان على فيسبوك وجوجل,media | buyer | محترف | لاعلانات | عيادات | زراعه | الاسنان | media | buyer | محترف | لحملات | زراعه | الاسنان | علي | فيسبوك | وجوجل,16,,,unknown,,,2026-05-06 07:03:01
Mostaqel.com,تصميم فيديو إعلاني عن دورة تعليم البرمجة عن طريق الذكاء الاصطناعي,تصميم فيديو اعلاني دوره تعليم البرمجه طريق الذكاء الاصطناعي اريد تصميم فيديو اعلان دوره تعليم البرمجه طريق الذكاء الاصطن,تصميم فيديو اعلاني دوره تعليم البرمجه طريق الذكاء الاصطناعي اريد تصميم فيديو اعلان دوره تعليم البرمجه طريق الذكاء الاصطناعي بحيث يكون,اريد تصميم فيديو اعلان عن دورة تعليم البرمجة عن طريق الذكاء الاصطناعي بحيث يكون فيه,تصميم | فيديو | اعلاني | دوره | تعليم | البرمجه | طريق | الذكاء | الاصطناعي | اريد | تصميم | فيديو | اعلان | دوره | تعليم | البرمجه | طريق | الذكاء | الاصطناعي | بحيث | يكون,21,,,unknown,,,2026-05-06 06:58:06
Mostaqel.com,داش بورد تفاعلي على الأكسل,داش بورد تفاعلي علي الاكسل داش بورد تفاعلي بقايمه خيارات يتم ملءها تحدد مخرجات الرسوم البيانيه لتظهر الارقام والبيانات ا,داش بورد تفاعلي علي الاكسل داش بورد تفاعلي بقايمه خيارات يتم ملءها تحدد مخرجات الرسوم البيانيه لتظهر الارقام والبيانات المطلوبه,داش بورد تفاعلي بقائمة خيارات يتم ملءها تحدد مخرجات الرسوم البيانية لتظهر الارقام والبيانات المطلوبة,داش | بورد | تفاعلي | علي | الاكسل | داش | بورد | تفاعلي | بقايمه | خيارات | يتم | ملءها | تحدد | مخرجات | الرسوم | البيانيه | لتظهر | الارقام | والبيانات | المطلوبه,20,,,unknown,,,2026-05-06 06:54:27
Mostaqel.com,مصمم أثاث لعدد 4 غرف,مصمم اثاث لعدد غرف ارغب مصمم متخصص تصميم اثاث فاخر بالطراز المودرن لعدد غرف نوم مجلس رجال مجلس نساء صاله طعام صاله معيشه,مصمم اثاث لعدد غرف ارغب مصمم متخصص تصميم اثاث فاخر بالطراز المودرن لعدد غرف نوم مجلس رجال مجلس نساء صاله طعام صاله معيشه,ارغب في مصمم متخصص في تصميم اثاث فاخر بالطراز المودرن لعدد 4 غرف نوم و مجلس رجال و مجلس نساء و صالة طعام و صالة معيشة,مصمم | اثاث | لعدد | غرف | ارغب | مصمم | متخصص | تصميم | اثاث | فاخر | بالطراز | المودرن | لعدد | غرف | نوم | مجلس | رجال | مجلس | نساء | صاله | طعام | صاله | معيشه,23,,,unknown,,,2026-05-06 06:45:35
Mostaqel.com,تصميم بورتفوليو 15 صفحة,تصميم بورتفوليو 15 صفحه تصميم بورتفوليو مكون ١٥ صفحه المحتوي جاهز المطلوب فقط التنسيق والاخراج,تصميم بورتفوليو 15 صفحه تصميم بورتفوليو مكون ١٥ صفحه المحتوي جاهز المطلوب فقط التنسيق والاخراج,تصميم بورتفوليو مكون من ١٥ صفحة المحتوى جاهز المطلوب فقط التنسيق والاخراج,تصميم | بورتفوليو | 15 | صفحه | تصميم | بورتفوليو | مكون | ١٥ | صفحه | المحتوي | جاهز | المطلوب | فقط | التنسيق | والاخراج,15,,,unknown,,,2026-05-06 06:42:59
Mostaqel.com,مستقلة متخصصة في المبيعات,مستقله متخصصه المبيعات مستقله متخصصه المبيعات انثي للقيام بعمل الرد علي الزباين خلال الواتساب وحساب الانستقرام,مستقله متخصصه المبيعات مستقله متخصصه المبيعات انثي للقيام بعمل الرد علي الزباين خلال الواتساب وحساب الانستقرام,مطلوب مستقلة متخصصة في المبيعات أنثى للقيام بعمل الرد على الزبائن من خلال الواتساب وحساب الانستقرام,مستقله | متخصصه | المبيعات | مستقله | متخصصه | المبيعات | انثي | للقيام | بعمل | الرد | علي | الزباين | خلال | الواتساب | وحساب | الانستقرام,16,,,unknown,,,2026-05-06 06:38:25
Mostaqel.com,حملة على التيك توك,حمله علي التيك توك عنوان,حمله علي التيك توك عنوان,عنوان المشروع:,حمله | علي | التيك | توك | عنوان,5,,,unknown,,,2026-05-06 06:32:07
Mostaqel.com,مراجعة تطبيق تم بناؤه باستخدام Gemini,مراجعه تطبيق تم بناوه باستخدام gemini السلام عليكم، عندي تطبيق تم بناوه باستخدام gemini، والتطبيق جاهز يحتاج التعديلات ا,مراجعه تطبيق تم بناوه باستخدام gemini السلام عليكم، عندي تطبيق تم بناوه باستخدام gemini، والتطبيق جاهز يحتاج التعديلات النهاييه رفعه علي apple app store google play.,السلام عليكم، عندي تطبيق تم بناؤه باستخدام Gemini، والتطبيق شبه جاهز لكن يحتاج بعض التعديلات النهائية ثم رفعه على Apple App Store و Google Play.,مراجعه | تطبيق | تم | بناوه | باستخدام | gemini | السلام | عليكم، | عندي | تطبيق | تم | بناوه | باستخدام | gemini، | والتطبيق | جاهز | يحتاج | التعديلات | النهاييه | رفعه | علي | apple | app | store | google | play.,26,,,unknown,,,2026-05-06 06:25:44
Mostaqel.com,تنسيق وتصميم كتاب تعليمي عن البورصة الأمريكية للنشر على أمازون,تنسيق وتصميم كتاب تعليمي البورصه الامريكيه للنشر علي امازون مرحبا، لدي مسوده كتاب تعليمي حول البورصه الامريكيه نصوص جاهز,تنسيق وتصميم كتاب تعليمي البورصه الامريكيه للنشر علي امازون مرحبا، لدي مسوده كتاب تعليمي حول البورصه الامريكيه نصوص جاهزه وابحث مصمم محترف للقيام بالاتي,مرحباً، لدي مسودة كتاب تعليمي حول البورصة الأمريكية (نصوص جاهزة)، وأبحث عن مصمم محترف للقيام بالآتي:,تنسيق | وتصميم | كتاب | تعليمي | البورصه | الامريكيه | للنشر | علي | امازون | مرحبا، | لدي | مسوده | كتاب | تعليمي | حول | البورصه | الامريكيه | نصوص | جاهزه | وابحث | مصمم | محترف | للقيام | بالاتي,24,,,unknown,,,2026-05-05 21:57:53
Mostaqel.com,إدارة حساب amazon ppc,اداره حساب amazon ppc انا بحاجه لاداره حساب amazon اعلانات اداره المخزون,اداره حساب amazon ppc انا بحاجه لاداره حساب amazon اعلانات اداره المخزون,انا بحاجة لادارة حساب amazon من اعلانات و ادارة المخزون,اداره | حساب | amazon | ppc | انا | بحاجه | لاداره | حساب | amazon | اعلانات | اداره | المخزون,12,,,unknown,,,2026-05-05 21:55:49
Mostaqel.com,أخصائي seo,اخصايي seo اخصايي seo تحسين محركات البحث,اخصايي seo اخصايي seo تحسين محركات البحث,? مطلوب أخصائي SEO (تحسين محركات البحث),اخصايي | seo | اخصايي | seo | تحسين | محركات | البحث,7,,,unknown,,,2026-05-05 21:22:43
Mostaqel.com,إدارة حملة إعلانية,اداره حمله اعلانيه السلام عليكم,اداره حمله اعلانيه السلام عليكم,السلام عليكم,اداره | حمله | اعلانيه | السلام | عليكم,5,,,unknown,,,2026-05-05 21:08:13
Mostaqel.com,تصميم داخلي لاستراحة خاصة,تصميم داخلي لاستراحه خاصه تصميم داخلي لاستراحه خاصه توظيف طبيعه المنطقه وحسب الاشتراطات البلديه,تصميم داخلي لاستراحه خاصه تصميم داخلي لاستراحه خاصه توظيف طبيعه المنطقه وحسب الاشتراطات البلديه,تصميم داخلي لاستراحة خاصة مع توظيف طبيعة المنطقة وحسب الاشتراطات البلدية,تصميم | داخلي | لاستراحه | خاصه | تصميم | داخلي | لاستراحه | خاصه | توظيف | طبيعه | المنطقه | وحسب | الاشتراطات | البلديه,14,,,unknown,,,2026-05-05 20:46:25
Mostaqel.com,تصميم هوية لمطعم,تصميم هويه لمطعم السلام عليكم,تصميم هويه لمطعم السلام عليكم,السلام عليكم,تصميم | هويه | لمطعم | السلام | عليكم,5,,,unknown,,,2026-05-05 20:37:10
Mostaqel.com,مدخل بيانات أودو,مدخل بيانات اودو احتاج مدخل بيانات دقيق علي اودوو,مدخل بيانات اودو احتاج مدخل بيانات دقيق علي اودوو,"احتاج مدخل بيانات دقيق , على اودوو",مدخل | بيانات | اودو | احتاج | مدخل | بيانات | دقيق | علي | اودوو,9,,,unknown,,,2026-05-05 20:18:50
Mostaqel.com,متخصص SEO محترف وخبرة في بناء الروابط الخلفية ( Backlinks ),متخصص seo محترف وخبره بناء الروابط الخلفيه backlinks متخصص seo محترف لديه خبره بناء الروابط الخلفيه backlinks لتحسين ظهو,متخصص seo محترف وخبره بناء الروابط الخلفيه backlinks متخصص seo محترف لديه خبره بناء الروابط الخلفيه backlinks لتحسين ظهور متجر الكتروني متخصص بيع عسل النحل البلدي داخل المملكه العربيه السعوديه.,نبحث عن متخصص SEO محترف لديه خبرة في بناء الروابط الخلفية (Backlinks) لتحسين ظهور متجر إلكتروني متخصص في بيع عسل النحل البلدي داخل المملكة العربية السعودية.,متخصص | seo | محترف | وخبره | بناء | الروابط | الخلفيه | backlinks | متخصص | seo | محترف | لديه | خبره | بناء | الروابط | الخلفيه | backlinks | لتحسين | ظهور | متجر | الكتروني | متخصص | بيع | عسل | النحل | البلدي | داخل | المملكه | العربيه | السعوديه.,30,,,unknown,,,2026-05-05 20:01:51
Mostaqel.com,اعداد محتوى تسويقي,اعداد محتوي تسويقي لدينا منهج تربوي مخصص بيعه للروضات والمدارس,اعداد محتوي تسويقي لدينا منهج تربوي مخصص بيعه للروضات والمدارس,لدينا منهج تربوي مخصص بيعه للروضات والمدارس,اعداد | محتوي | تسويقي | لدينا | منهج | تربوي | مخصص | بيعه | للروضات | والمدارس,10,,,unknown,,,2026-05-05 19:59:10
Mostaqel.com,تطوير تطبيق نقل (مشابه لأوبر) بثلاثة تطبيقات (عميل + سائق + لوحة تحكم موبايل),تطوير تطبيق نقل مشابه لاوبر بثلاثه تطبيقات عميل سايق لوحه تحكم موبايل ارغب تطوير تطبيق نقل ذكي مشابه لتطبيقات اوبر او كر,تطوير تطبيق نقل مشابه لاوبر بثلاثه تطبيقات عميل سايق لوحه تحكم موبايل ارغب تطوير تطبيق نقل ذكي مشابه لتطبيقات اوبر او كريم، بحيث يتكون ثلاثه تطبيقات مترابطه تعمل علي الهواتف والاجهزه اللوحيه,أرغب في تطوير تطبيق نقل ذكي مشابه لتطبيقات مثل أوبر أو كريم، بحيث يتكون المشروع من ثلاثة تطبيقات مترابطة تعمل على الهواتف والأجهزة اللوحية:,تطوير | تطبيق | نقل | مشابه | لاوبر | بثلاثه | تطبيقات | عميل | سايق | لوحه | تحكم | موبايل | ارغب | تطوير | تطبيق | نقل | ذكي | مشابه | لتطبيقات | اوبر | او | كريم، | بحيث | يتكون | ثلاثه | تطبيقات | مترابطه | تعمل | علي | الهواتف | والاجهزه | اللوحيه,32,,,unknown,,,2026-05-05 19:57:37
Mostaqel.com,مصمم داخلي محترف لتصميم مطبخ Scandinavian مودرن مع المخططات التنفيذية وقائمة التقطيع,مصمم داخلي محترف لتصميم مطبخ scandinavian مودرن المخططات التنفيذيه وقايمه التقطيع بحث مصمم داخلي خبير لتنفيذ تصميم متكام,مصمم داخلي محترف لتصميم مطبخ scandinavian مودرن المخططات التنفيذيه وقايمه التقطيع بحث مصمم داخلي خبير لتنفيذ تصميم متكامل لمطبخ بنظام u-shape التصميم يعتمد علي الطراز الاسكندنافي المودرن,بحث عن مصمم داخلي خبير لتنفيذ تصميم متكامل لمطبخ بنظام (U-Shape)  التصميم يعتمد على الطراز الاسكندنافي المودرن,مصمم | داخلي | محترف | لتصميم | مطبخ | scandinavian | مودرن | المخططات | التنفيذيه | وقايمه | التقطيع | بحث | مصمم | داخلي | خبير | لتنفيذ | تصميم | متكامل | لمطبخ | بنظام | u-shape | التصميم | يعتمد | علي | الطراز | الاسكندنافي | المودرن,27,,,unknown,,,2026-05-05 19:42:08
Mostaqel.com,تصميم موقع ويب ومتجر إلكتروني مع ربطه بنظام Odoo — شركة أرضيات ودعاسات,تصميم موقع ويب ومتجر الكتروني ربطه بنظام odoo شركه ارضيات ودعاسات ابحث مطور متخصص odoo لتنفيذ المهام التاليه,تصميم موقع ويب ومتجر الكتروني ربطه بنظام odoo شركه ارضيات ودعاسات ابحث مطور متخصص odoo لتنفيذ المهام التاليه,أبحث عن مطور متخصص في Odoo لتنفيذ المهام التالية:,تصميم | موقع | ويب | ومتجر | الكتروني | ربطه | بنظام | odoo | شركه | ارضيات | ودعاسات | ابحث | مطور | متخصص | odoo | لتنفيذ | المهام | التاليه,18,,,unknown,,,2026-05-05 19:38:20
Mostaqel.com,مصمم بوكسات وأكواب ورقية,مصمم بوكسات واكواب ورقيه مصمم اكواب ورقيه بوكسات عنده خبره القوالب وشغل الدعايه والاعلان,مصمم بوكسات واكواب ورقيه مصمم اكواب ورقيه بوكسات عنده خبره القوالب وشغل الدعايه والاعلان,مطلوب مصمم اكواب ورقية بوكسات عنده خبره في القوالب وشغل الدعاية والاعلان,مصمم | بوكسات | واكواب | ورقيه | مصمم | اكواب | ورقيه | بوكسات | عنده | خبره | القوالب | وشغل | الدعايه | والاعلان,14,,,unknown,,,2026-05-05 19:12:22
Mostaqel.com,مونتاج إحترافي لمقاطع قصيرة (ريلز / تيك توك / يوتيوب شورتس),مونتاج احترافي لمقاطع قصيره ريلز تيك توك يوتيوب شورتس ابحث مونتير محترف جدا صناعه فيديوهات قصيره تفاعليه، يركز علي جذب ا,مونتاج احترافي لمقاطع قصيره ريلز تيك توك يوتيوب شورتس ابحث مونتير محترف جدا صناعه فيديوهات قصيره تفاعليه، يركز علي جذب الانتباه اول ثانيه حتي النهايه.,أبحث عن مونتير محترف جداً في صناعة فيديوهات قصيرة تفاعلية، يركز على جذب الانتباه من أول ثانية حتى النهاية.,مونتاج | احترافي | لمقاطع | قصيره | ريلز | تيك | توك | يوتيوب | شورتس | ابحث | مونتير | محترف | جدا | صناعه | فيديوهات | قصيره | تفاعليه، | يركز | علي | جذب | الانتباه | اول | ثانيه | حتي | النهايه.,25,,,unknown,,,2026-05-05 19:03:24
Mostaqel.com,قراءة وتحليل وتعديل حملة إعلانية على قوقل,قراءه وتحليل وتعديل حمله اعلانيه علي قوقل قمت بانشاء حمله اعلانيه علي قوقل والهدف الرييسي ظهور مطعم علي قوقل ماب خرايط ق,قراءه وتحليل وتعديل حمله اعلانيه علي قوقل قمت بانشاء حمله اعلانيه علي قوقل والهدف الرييسي ظهور مطعم علي قوقل ماب خرايط قوقل,قمت بانشاء حمله اعلانيه على قوقل والهدف الرئيسي منها ظهور مطعم على قوقل ماب(خرائط قوقل),قراءه | وتحليل | وتعديل | حمله | اعلانيه | علي | قوقل | قمت | بانشاء | حمله | اعلانيه | علي | قوقل | والهدف | الرييسي | ظهور | مطعم | علي | قوقل | ماب | خرايط | قوقل,22,,,unknown,,,2026-05-05 18:44:10
Mostaqel.com,مسؤول رد على العملاء ودعم فني لبوابة الدعم الخاصة بنا,مسوول رد علي العملاء ودعم فني لبوابه الدعم الخاصه مسوول دعم فني للرد علي تذاكر العملاء عبر موقعنا الالكتروني,مسوول رد علي العملاء ودعم فني لبوابه الدعم الخاصه مسوول دعم فني للرد علي تذاكر العملاء عبر موقعنا الالكتروني,"نبحث عن مسؤول دعم فني للرد على تذاكر العملاء عبر موقعنا الإلكتروني :
https://deliverywolf.net",مسوول | رد | علي | العملاء | ودعم | فني | لبوابه | الدعم | الخاصه | مسوول | دعم | فني | للرد | علي | تذاكر | العملاء | عبر | موقعنا | الالكتروني,19,,,unknown,,,2026-05-05 18:43:06
Mostaqel.com,إنشاء متجر دروبشيبينغ إحترافي في مجال العناية الشخصية للسوق الأمريكي (Shopify),انشاء متجر دروبشيبينغ احترافي مجال العنايه الشخصيه للسوق الامريكي shopify ارغب انشاء متجر الكتروني احترافي بنظام الدروبش,انشاء متجر دروبشيبينغ احترافي مجال العنايه الشخصيه للسوق الامريكي shopify ارغب انشاء متجر الكتروني احترافي بنظام الدروبشيبينغ متخصص منتجات العنايه الشخصيه العنايه بالبشره، الشعر، الجسم، ومنتجات النظافه الشخصيه ويستهدف السوق الامريكي.,أرغب في إنشاء متجر إلكتروني احترافي بنظام الدروبشيبينغ متخصص في منتجات العناية الشخصية (العناية بالبشرة، الشعر، الجسم، ومنتجات النظافة الشخصية) ويستهدف السوق الأمريكي.,انشاء | متجر | دروبشيبينغ | احترافي | مجال | العنايه | الشخصيه | للسوق | الامريكي | shopify | ارغب | انشاء | متجر | الكتروني | احترافي | بنظام | الدروبشيبينغ | متخصص | منتجات | العنايه | الشخصيه | العنايه | بالبشره، | الشعر، | الجسم، | ومنتجات | النظافه | الشخصيه | ويستهدف | السوق | الامريكي.,31,,,unknown,,,2026-05-05 18:41:04
Mostaqel.com,تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات,تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات باستخدام الذكاء الصنعي a,تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات باستخدام الذكاء الصنعي ai,تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات باستخدام الذكاء الصنعي AI,تصميم | لوغو | لمشروع | saas | متخصص | بالتسويق | والمبيعات | تصميم | لوغو | لمشروع | saas | متخصص | بالتسويق | والمبيعات | باستخدام | الذكاء | الصنعي | ai,18,,,unknown,,,2026-05-05 18:39:21
Mostaqel.com,تسويق الكتروني وادارة الحملات الاعلانية,تسويق الكتروني واداره الحملات الاعلانيه شركه عقاريه صغيره نرغب زياده عملاينا عبر التسويق الرقمي وحملات اعلانيه,تسويق الكتروني واداره الحملات الاعلانيه شركه عقاريه صغيره نرغب زياده عملاينا عبر التسويق الرقمي وحملات اعلانيه,نحن شركة عقاريه صغيرة نرغب في زيادة عملائنا عبر التسويق الرقمي وحملات اعلانيه,تسويق | الكتروني | واداره | الحملات | الاعلانيه | شركه | عقاريه | صغيره | نرغب | زياده | عملاينا | عبر | التسويق | الرقمي | وحملات | اعلانيه,16,,,unknown,,,2026-05-05 18:38:51
Mostaqel.com,تغيير تنسيق جداول في ملف الوورد وتحويل المبيانات لتكون متناسقة وجيدة,تغيير تنسيق جداول ملف الوورد وتحويل المبيانات لتكون متناسقه وجيده مرحبا،,تغيير تنسيق جداول ملف الوورد وتحويل المبيانات لتكون متناسقه وجيده مرحبا،,مرحباً،,تغيير | تنسيق | جداول | ملف | الوورد | وتحويل | المبيانات | لتكون | متناسقه | وجيده | مرحبا،,11,,,unknown,,,2026-05-05 18:36:36
Mostaqel.com,كتابة اسكربتات,كتابه اسكربتات كاتب سكريبت محترف لمحتوي ملخصات انمي لقناه يوتيوب وتعاقد طويل الاجل,كتابه اسكربتات كاتب سكريبت محترف لمحتوي ملخصات انمي لقناه يوتيوب وتعاقد طويل الاجل,مطلوب كاتب سكريبت (محترف) لمحتوي ملخصات انمي لقناة يوتيوب وتعاقد طويل الاجل,كتابه | اسكربتات | كاتب | سكريبت | محترف | لمحتوي | ملخصات | انمي | لقناه | يوتيوب | وتعاقد | طويل | الاجل,13,,,unknown,,,2026-05-05 18:32:47
Mostaqel.com,مطلوب مونتير محترف,مونتير محترف مونتير محترف لقناه ملخصات انمي,مونتير محترف مونتير محترف لقناه ملخصات انمي,مطلوب مونتير محترف لقناة ملخصات انمي,مونتير | محترف | مونتير | محترف | لقناه | ملخصات | انمي,7,,,unknown,,,2026-05-05 18:31:10
Mostaqel.com,تنسيق ملف ورد وتجهيزه بشكل يومي,تنسيق ملف وتجهيزه بشكل يومي احتاج شخص متفرغ بشكل يومي لتنسيق ملف تسليمه,تنسيق ملف وتجهيزه بشكل يومي احتاج شخص متفرغ بشكل يومي لتنسيق ملف تسليمه,احتاج شخص متفرغ بشكل يومي لتنسيق ملف ورد و تسليمه,تنسيق | ملف | وتجهيزه | بشكل | يومي | احتاج | شخص | متفرغ | بشكل | يومي | لتنسيق | ملف | تسليمه,13,,,unknown,,,2026-05-05 18:22:34
Mostaqel.com,مراجعة وتنقيح ترجمة ملف  مشروع ماده من العربية إلى الإنجليزية,مراجعه وتنقيح ترجمه ملف ماده العربيه الي الانجليزيه,مراجعه وتنقيح ترجمه ملف ماده العربيه الي الانجليزيه,ل,مراجعه | وتنقيح | ترجمه | ملف | ماده | العربيه | الي | الانجليزيه,8,,,unknown,,,2026-05-05 18:21:32
Mostaqel.com,إعداد وتسجيل كورس: تعلم UI/UX باستخدام Figma من الصفر إلى مستوى عملي,اعداد وتسجيل كورس تعلم ui ux باستخدام figma الصفر الي مستوي عملي مدرب محترف مجال تصميم واجهات وتجربه المستخدم ui ux لاعد,اعداد وتسجيل كورس تعلم ui ux باستخدام figma الصفر الي مستوي عملي مدرب محترف مجال تصميم واجهات وتجربه المستخدم ui ux لاعداد وتسجيل كورس تدريبي اونلاين موجه للمبتديين، يهدف الي تاهيل المتدرب للوصول الي مستوي جيد يمكنه تنفيذ تصميمات حقيقيه باستخدام figma.,نبحث عن مدرب محترف في مجال تصميم واجهات وتجربة المستخدم (UI/UX) لإعداد وتسجيل كورس تدريبي أونلاين موجه للمبتدئين، يهدف إلى تأهيل المتدرب للوصول إلى مستوى جيد يمكنه من تنفيذ تصميمات حقيقية باستخدام Figma.,اعداد | وتسجيل | كورس | تعلم | ui | ux | باستخدام | figma | الصفر | الي | مستوي | عملي | مدرب | محترف | مجال | تصميم | واجهات | وتجربه | المستخدم | ui | ux | لاعداد | وتسجيل | كورس | تدريبي | اونلاين | موجه | للمبتديين، | يهدف | الي | تاهيل | المتدرب | للوصول | الي | مستوي | جيد | يمكنه | تنفيذ | تصميمات | حقيقيه | باستخدام | figma.,42,,,unknown,,,2026-05-05 17:56:54
